Source,Target,Weight,Timestamp
33,7372,1,1315886400
33,7387,1,1331182800
33,7398,1,1381204800
33,7428,1,1351310400
33,7499,-5,1333080000
33,7513,1,1347508800
33,7565,2,1333684800
33,7604,-9,1366257600
34,3,5,1373860800
34,11,10,1392786000
34,12,1,1381377600
34,16,1,1371268800
34,19,10,1394942400
34,24,6,1390194000
34,26,2,1380168000
34,27,3,1405396800
34,29,4,1394942400
34,32,3,1380081600
34,33,1,1379822400
34,36,2,1417064400
34,43,2,1397534400
34,58,2,1393909200
34,59,7,1374552000
34,67,2,1378180800
34,81,1,1386046800
34,88,1,1395374400
34,92,2,1397880000
34,116,1,1373947200
34,118,1,1375416000
34,120,5,1398744000
34,123,1,1399608000
34,125,1,1376193600
34,128,3,1390107600
34,131,1,1385010000
34,136,1,1399608000
34,141,1,1404878400
34,154,1,1391403600
34,158,4,1395806400
34,197,1,1373601600
34,205,2,1385269200
34,207,1,1396497600
34,208,1,1373688000
34,219,1,1380254400
34,247,1,1373947200
34,248,2,1374897600
34,249,1,1419829200
34,280,1,1383541200
34,288,2,1396411200
34,290,1,1374292800
34,291,4,1399262400
34,292,1,1380772800
34,308,1,1389330000
34,320,1,1373947200
34,335,1,1374638400
34,351,2,1413777600
34,397,1,1381377600
34,398,3,1395201600
34,416,1,1392699600
34,429,3,1397880000
34,490,1,1386133200
34,585,1,1380513600
34,649,1,1386219600
34,894,2,1379131200
34,980,1,1382932800
34,983,2,1396756800
34,1198,1,1390194000
34,1352,1,1379822400
34,1378,1,1374292800
34,1381,1,1380859200
34,1861,2,1399089600
34,1863,2,1388638800
34,2350,1,1365566400
34,2369,3,1419829200
34,2378,1,1378267200
34,2414,2,1399089600
34,3362,1,1393909200
34,7525,1,1374033600
34,7597,-10,1376452800
35,1,4,1330578000
35,2,1,1307246400
35,14,-1,1366171200
35,15,5,1355547600
35,64,4,1398312000
35,70,-1,1348545600
35,80,-5,1378267200
35,85,-5,1419224400
35,86,4,1398312000
35,94,1,1397188800
35,104,2,1396065600
35,114,2,1396065600
35,126,3,1398312000
35,192,3,1398312000
35,233,3,1398312000
35,279,-1,1413518400
35,375,1,1403064000
35,491,1,1397534400
35,558,1,1403755200
35,801,-5,1372392000
35,1385,3,1397275200
35,2289,1,1356930000
35,3441,1,1442894400
35,7384,-1,1414990800
35,7415,-5,1407729600
35,7562,-1,1366171200
35,7580,-5,1350878400
36,3,4,1355720400
36,5,3,1407470400
36,6,10,1408766400
36,7,10,1357966800
36,8,10,1368763200
36,11,2,1376366400
36,12,2,1375156800
36,19,4,1373342400
36,24,2,1371096000
36,25,2,1354856400
36,27,4,1380772800
36,30,1,1352955600
36,31,3,1377748800
36,32,5,1380513600
36,34,2,1417064400
36,42,1,1370318400
36,47,1,1377748800
36,49,3,1377230400
36,56,3,1358744400
36,58,1,1408334400
36,81,1,1374897600
36,82,2,1411099200
36,83,1,1355115600
36,95,-10,1417928400
36,102,1,1390539600
36,103,1,1373601600
36,116,3,1377230400
36,118,10,1372910400
36,120,1,1373515200
36,122,3,1376539200
36,124,1,1357707600
36,136,1,1373601600
36,155,2,1376539200
36,172,1,1375329600
36,177,4,1360990800
36,197,2,1375329600
36,207,1,1418014800
36,209,3,1376971200
36,222,1,1401854400
36,227,4,1357275600
36,247,1,1373860800
36,249,1,1412740800
36,290,1,1370232000
36,291,2,1376193600
36,292,1,1375070400
36,336,1,1372305600
36,351,1,1375156800
36,372,1,1371182400
36,375,1,1411099200
36,424,2,1380168000
36,557,1,1372132800
36,572,1,1373342400
36,585,1,1376193600
36,702,1,1376193600
36,759,1,1374552000
36,801,1,1374379200
36,815,1,1372737600
36,822,2,1375070400
36,840,-1,1377576000
36,983,1,1385960400
36,1067,1,1371441600
36,1173,1,1352091600
36,1184,2,1374465600
36,1191,1,1370232000
36,1378,1,1374292800
36,1381,3,1380168000
36,1562,1,1376452800
36,1579,3,1375070400
36,1580,1,1375502400
36,2374,1,1374465600
36,2377,1,1374638400
36,2379,2,1375156800
36,3187,1,1375156800
36,3254,1,1373342400
36,3368,1,1417755600
36,7341,1,1372737600
36,7563,1,1376193600
36,7585,1,1376193600
36,7597,-10,1376280000
37,1,5,1374033600
37,2,10,1343102400
37,4,7,1306036800
37,9,2,1322542800
37,10,8,1307592000
37,14,1,1322888400
37,15,3,1330146000
37,16,8,1304222400
37,20,8,1345608000
37,21,5,1305691200
37,25,1,1342411200
37,28,5,1309233600
37,31,5,1292734800
37,40,1,1294030800
37,41,3,1342670400
37,54,6,1304308800
37,65,1,1307073600
37,66,2,1337486400
37,75,1,1325048400
37,89,4,1346126400
37,91,1,1295413200
37,97,1,1306036800
37,113,5,1289710800
37,140,1,1306987200
37,159,5,1328763600
37,166,2,1341892800
37,168,3,1338955200
37,185,3,1335153600
37,297,6,1306468800
37,312,6,1304222400
37,314,5,1309233600
37,380,4,1293512400
37,474,1,1289624400
37,479,4,1318564800
37,561,2,1304222400
37,570,2,1306555200
37,594,2,1347076800
37,601,3,1385442000
37,610,2,1305000000
37,657,5,1306209600
37,990,2,1303099200
37,1019,7,1308801600
37,1025,1,1324530000
37,1076,1,1345867200
37,1399,1,1304568000
37,1632,1,1290142800
37,1764,1,1338955200
37,1926,2,1305259200
37,7371,-8,1309320000
37,7400,2,1292821200
37,7403,3,1335153600
37,7448,-10,1309320000
37,7552,7,1309320000
37,7564,-10,1309233600
38,1,3,1354165200
38,2,9,1394424000
38,4,1,1337659200
38,9,3,1346299200
38,14,5,1337659200
38,17,1,1337659200
38,18,2,1354165200
38,20,4,1326949200
38,22,1,1337659200
38,26,1,1340251200
38,37,1,1337659200
38,47,3,1337659200
38,55,5,1374120000
38,57,1,1325134800
38,64,1,1327986000
38,65,1,1337659200
38,66,1,1337659200
38,71,5,1340337600
38,80,8,1344916800
38,95,1,1352696400
38,117,2,1325653200
38,121,1,1328158800
38,151,1,1371441600
38,152,5,1354078800
38,159,3,1337659200
38,165,1,1337659200
38,211,1,1337659200
38,241,2,1385528400
38,256,3,1326776400
38,260,3,1339732800
38,272,2,1337659200
38,277,1,1336363200
38,285,10,1337313600
38,301,4,1348027200
38,346,3,1332129600
38,361,5,1326258000
38,411,2,1363233600
38,451,4,1375675200
38,455,3,1348113600
38,530,1,1354078800
38,618,3,1347336000
38,700,1,1351051200
38,742,4,1338436800
38,744,2,1339905600
38,793,1,1328418000
38,874,1,1335931200
38,947,5,1325653200
38,954,2,1353992400
38,960,1,1347076800
38,1047,2,1348459200
38,1141,1,1329195600
38,1148,1,1348200000
38,1289,1,1326430800
38,1305,2,1331182800
38,1482,1,1324616400
38,1483,1,1324530000
38,1489,1,1330837200
38,1493,1,1335067200
38,1502,1,1335412800
38,1728,1,1343880000
38,2139,1,1325653200
38,2162,2,1327467600
38,2232,2,1342411200
38,2313,2,1359349200
38,2399,1,1385701200
38,2577,1,1338955200
38,2807,1,1326430800
38,2840,1,1328072400
38,2841,1,1328331600
38,2853,1,1329800400
38,2906,1,1335412800
38,2914,1,1335931200
38,2967,1,1343534400
38,3044,1,1353906000
38,3108,1,1358312400
38,3310,1,1382414400
38,7392,2,1385528400
38,7454,-10,1326344400
38,7456,-10,1328418000
38,7579,-1,1340164800
39,2,5,1331611200
39,4,10,1308369600
39,9,3,1324443600
39,10,1,1312344000
39,11,1,1331784000
39,17,1,1331611200
39,21,1,1314676800
39,22,2,1319601600
39,26,1,1324962000
39,48,5,1312948800
39,51,2,1331697600
39,52,1,1331697600
39,70,1,1332043200
39,75,1,1312430400
39,76,3,1309406400
39,77,3,1311048000
39,79,2,1312948800
39,90,3,1314072000
39,108,10,1332561600
39,130,2,1365134400
39,137,1,1309233600
39,163,1,1384750800
39,201,4,1307764800
39,217,2,1310529600
39,231,1,1310616000
39,240,2,1310443200
39,255,1,1315195200
39,274,3,1310270400
39,314,1,1309320000
39,326,6,1384664400
39,408,1,1309406400
39,515,2,1307937600
39,680,10,1312862400
39,784,3,1313208000
39,785,4,1308024000
39,924,2,1307678400
39,1001,1,1308456000
39,1125,1,1309320000
39,1145,2,1332043200
39,1276,1,1310097600
39,1280,1,1315195200
39,1470,2,1312516800
39,2016,2,1307160000
39,2070,2,1307937600
39,2105,1,1311048000
39,2111,1,1312516800
39,2630,1,1308888000
39,2873,1,1331697600
39,7533,-10,1308024000
39,7550,1,1312862400
39,7580,2,1310443200
39,7603,4,1316059200
39,7604,-10,1364875200
40,2,8,1323666000
40,3,1,1357707600
40,4,9,1311652800
40,6,1,1349582400
40,7,1,1352437200
40,9,8,1322802000
40,10,3,1359608400
40,12,2,1378872000
40,14,3,1324357200
40,15,1,1314763200
40,16,2,1337227200
40,17,2,1336276800
40,18,1,1316750400
40,21,1,1327899600
40,22,2,1321333200
40,23,1,1293771600
40,32,1,1387688400
40,37,1,1294030800
40,44,1,1294203600
40,45,1,1296795600
40,47,2,1360472400
40,51,1,1322370000
40,65,1,1332648000
40,77,5,1334462400
40,90,1,1314158400
40,92,2,1354078800
40,95,1,1358312400
40,97,1,1336795200
40,98,2,1320814800
40,103,1,1354597200
40,121,2,1292130000
40,123,1,1359349200
40,128,1,1378612800
40,129,2,1304049600
40,148,1,1298005200
40,177,1,1357534800
40,198,2,1333684800
40,234,1,1298523600
40,237,1,1302580800
40,255,1,1322370000
40,256,2,1328418000
40,268,1,1345348800
40,271,4,1323320400
40,316,1,1327986000
40,379,1,1295931600
40,384,3,1316491200
40,452,1,1313380800
40,606,1,1304136000
40,632,2,1317182400
40,717,1,1304049600
40,735,1,1317096000
40,744,1,1294549200
40,770,1,1304049600
40,792,2,1315800000
40,851,1,1298264400
40,870,1,1315281600
40,917,1,1295931600
40,989,1,1295413200
40,1029,1,1357275600
40,1077,1,1298610000
40,1132,1,1314158400
40,1179,1,1361682000
40,1214,2,1303531200
40,1224,2,1303876800
40,1226,1,1297746000
40,1243,1,1319169600
40,1279,1,1313985600
40,1401,1,1293512400
40,1478,1,1317873600
40,1600,1,1297918800
40,1717,1,1312948800
40,1718,1,1313294400
40,1794,1,1363924800
40,1919,1,1297832400
40,2103,1,1297314000
40,2126,1,1317441600
40,2140,1,1323406800
40,2305,1,1357362000
40,2314,1,1360731600
40,2531,1,1307073600
40,2891,1,1294203600
40,2919,1,1336276800
40,3033,1,1359608400
40,7410,1,1338782400
42,1,1,1319256000
42,2,10,1306987200
42,3,4,1370232000
42,5,9,1382673600
42,7,1,1346385600
42,9,3,1326171600
42,10,5,1363060800
42,11,2,1369195200
42,14,4,1323234000
42,16,3,1304395200
42,17,3,1363233600
42,21,1,1303963200
42,22,2,1345348800
42,24,2,1343361600
42,30,2,1345176000
42,31,2,1368849600
42,33,1,1316404800
42,36,2,1380600000
42,41,1,1344657600
42,43,1,1343880000
42,48,1,1314417600
42,51,1,1326085200
42,58,1,1392786000
42,62,1,1345176000
42,63,2,1307851200
42,66,7,1329109200
42,76,1,1307419200
42,78,2,1342929600
42,79,2,1312084800
42,81,1,1372824000
42,83,1,1341460800
42,84,1,1304568000
42,85,1,1354683600
42,87,2,1382155200
42,90,1,1312603200
42,101,2,1308542400
42,109,1,1303876800
42,136,1,1345953600
42,145,2,1312430400
42,153,2,1345953600
42,155,1,1311307200
42,173,1,1385010000
42,174,1,1370491200
42,175,2,1303876800
42,177,1,1355806800
42,181,1,1312171200
42,187,1,1309147200
42,203,1,1369627200
42,256,1,1323320400
42,270,10,1308196800
42,309,1,1375243200
42,315,1,1324789200
42,412,2,1367294400
42,508,1,1307160000
42,601,7,1391749200
42,609,1,1304222400
42,640,1,1346299200
42,693,1,1341892800
42,715,1,1304481600
42,777,2,1324789200
42,822,1,1375243200
42,840,1,1304222400
42,863,1,1307764800
42,924,5,1306555200
42,932,8,1307592000
42,992,1,1304395200
42,1065,1,1369972800
42,1149,1,1343275200
42,1269,1,1308542400
42,1290,1,1322110800
42,1337,1,1346212800
42,1359,1,1362718800
42,1618,1,1304308800
42,2155,1,1380600000
42,2241,1,1344398400
42,7403,1,1356152400
42,7438,-10,1305864000
42,7526,1,1322456400
42,7582,-10,1305086400
42,7603,4,1329800400
43,2,1,1397793600
43,3,7,1370577600
43,5,6,1383627600
43,7,1,1411099200
43,8,4,1373256000
43,11,2,1347076800
43,13,4,1343707200
43,19,2,1415336400
43,25,1,1342497600
43,29,4,1376712000
43,30,1,1345694400
43,32,10,1343707200
43,33,2,1350792000
43,34,2,1397534400
43,42,1,1343880000
43,49,3,1375416000
43,63,2,1364875200
43,67,1,1345521600
43,82,1,1412308800
43,85,1,1345521600
43,88,1,1360904400
43,95,3,1410667200
43,106,1,1342324800
43,113,-1,1394596800
43,117,1,1343534400
43,118,2,1375416000
43,122,2,1342065600
43,125,1,1396756800
43,134,1,1397620800
43,135,2,1360386000
43,137,1,1336795200
43,138,1,1356757200
43,142,6,1350792000
43,145,2,1384059600
43,154,1,1396670400
43,156,1,1342324800
43,161,2,1343707200
43,171,1,1418101200
43,172,2,1350878400
43,173,-10,1406606400
43,174,1,1375416000
43,177,-1,1373428800
43,189,3,1339732800
43,190,2,1342843200
43,203,1,1342670400
43,246,3,1367380800
43,319,3,1338091200
43,330,3,1350100800
43,370,-3,1342065600
43,375,1,1408680000
43,392,1,1338782400
43,393,1,1338436800
43,454,3,1338868800
43,487,3,1342152000
43,491,2,1377057600
43,503,1,1339214400
43,587,1,1342238400
43,592,1,1337659200
43,694,2,1342152000
43,743,2,1342929600
43,751,2,1352955600
43,960,1,1346990400
43,1162,1,1342584000
43,1310,1,1348718400
43,1328,1,1338091200
43,1331,1,1346817600
43,1337,1,1345262400
43,1517,1,1343275200
43,1568,1,1375329600
43,1734,1,1341806400
43,1778,1,1339214400
43,1779,1,1342584000
43,1783,1,1342497600
43,1795,1,1346990400
43,1899,3,1406606400
43,2078,1,1364270400
43,2936,1,1338177600
43,5392,-1,1345262400
43,7378,-3,1347681600
43,7417,-10,1347940800
43,7426,-10,1348113600
43,7483,-10,1347681600
43,7484,-10,1347940800
43,7501,-10,1348286400
43,7505,-10,1347681600
43,7506,-10,1347940800
43,7513,-10,1347681600
43,7535,-10,1347681600
43,7555,-5,1353387600
43,7583,-10,1348891200
43,7584,-10,1359003600
43,7588,-2,1346299200
43,7598,-10,1364270400
43,7599,-10,1364270400
43,7600,-10,1364184000
43,7601,-10,1364270400
43,7602,-10,1364270400
43,7604,-10,1364270400
44,1,3,1415854800
44,2,2,1301544000
44,6,1,1354251600
44,10,4,1336449600
44,12,4,1414209600
44,16,3,1301716800
44,22,5,1328850000
44,23,3,1300852800
44,24,2,1331010000
44,39,2,1326258000
44,40,1,1294203600
44,45,5,1304913600
44,49,3,1417755600
44,58,1,1416200400
44,74,10,1330578000
44,77,4,1310011200
44,82,1,1411790400
44,100,3,1306987200
44,101,5,1315627200
44,106,1,1299474000
44,131,1,1299387600
44,148,1,1298178000
44,152,1,1300766400
44,156,3,1325653200
44,163,1,1416632400
44,249,1,1418619600
44,323,2,1304308800
44,340,2,1304913600
44,379,2,1299387600
44,420,5,1304913600
44,442,3,1304395200
44,445,4,1304913600
44,446,4,1304913600
44,476,2,1307419200
44,501,3,1302235200
44,514,1,1339387200
44,546,5,1315627200
44,593,3,1343620800
44,613,4,1306728000
44,632,3,1320206400
44,711,2,1297832400
44,803,2,1336449600
44,1009,1,1411790400
44,1076,2,1299214800
44,1087,1,1296536400
44,1090,3,1304308800
44,1131,1,1299387600
44,1429,4,1306382400
44,1729,3,1320206400
44,1921,2,1306987200
45,2,3,1301889600
45,4,3,1302667200
45,9,2,1326517200
45,11,2,1366430400
45,16,1,1306382400
45,21,2,1323838800
45,26,1,1320987600
45,31,3,1306900800
45,39,1,1307246400
45,40,1,1296795600
45,42,1,1303876800
45,44,10,1304827200
45,51,1,1324616400
45,89,1,1304913600
45,132,10,1307764800
45,149,1,1304827200
45,175,1,1305345600
45,183,10,1306900800
45,199,1,1365480000
45,202,1,1306468800
45,224,1,1303099200
45,225,2,1305000000
45,234,1,1305432000
45,251,1,1294117200
45,272,3,1308024000
45,284,1,1319083200
45,288,1,1366516800
45,326,1,1307073600
45,353,1,1302321600
45,366,1,1305604800
45,382,1,1307073600
45,389,2,1296018000
45,404,2,1305604800
45,431,1,1365652800
45,466,1,1299042000
45,531,1,1298610000
45,533,1,1304308800
45,537,1,1305000000
45,563,1,1304740800
45,564,1,1308628800
45,569,1,1305086400
45,570,2,1305604800
45,681,-1,1326517200
45,716,1,1305259200
45,719,1,1305604800
45,768,1,1297314000
45,850,1,1305432000
45,865,1,1307851200
45,917,1,1293858000
45,920,1,1307246400
45,988,1,1307246400
45,993,1,1303185600
45,1076,3,1325739600
45,1083,1,1305000000
45,1106,1,1307246400
45,1107,1,1305864000
45,1175,1,1367035200
45,1404,1,1303617600
45,1424,1,1305604800
45,1623,1,1305259200
45,1634,1,1305432000
45,1673,1,1307246400
45,1928,1,1303617600
45,1933,1,1304308800
45,1943,1,1305259200
45,1947,1,1305000000
45,2502,1,1305259200
45,2541,1,1306468800
45,7395,-10,1308196800
45,7520,-10,1308024000
45,7564,-10,1307678400
45,7571,-10,1308024000
45,7576,-10,1308024000
45,7589,-10,1305777600
46,13,5,1351569600
46,61,1,1353214800
46,68,10,1356066000
46,127,10,1356843600
46,177,1,1348459200
46,178,2,1358571600
46,206,4,1368676800
46,456,2,1351828800
46,457,3,1354856400
46,656,1,1348891200
46,697,1,1353214800
46,810,1,1348113600
46,881,3,1355461200
46,964,1,1349236800
46,979,1,1367380800
46,1049,3,1352001600
46,1172,3,1352001600
46,1274,1,1353733200
46,1313,1,1387429200
46,1335,1,1351656000
46,1513,1,1348545600
46,1528,1,1350878400
46,1530,1,1353301200
46,1531,2,1351224000
46,1532,1,1352869200
46,1801,3,1354251600
46,1803,1,1350187200
46,1805,2,1350360000
46,1807,1,1351656000
46,1808,1,1351742400
46,1812,1,1353646800
46,1827,3,1357794000
46,2258,1,1353560400
46,2261,1,1349841600
46,2267,1,1352350800
46,2270,1,1351310400
46,2272,1,1351742400
46,2278,1,1353474000
46,2279,1,1353560400
46,2303,2,1356584400
46,2718,1,1360472400
46,3015,1,1348027200
46,3032,1,1350792000
46,3063,1,1353214800
46,3065,1,1353387600
46,3102,1,1356843600
46,3133,1,1361250000
46,3174,1,1365134400
46,3178,1,1364788800
46,3303,1,1380945600
46,3308,1,1382155200
46,7550,-3,1386997200
46,7586,-10,1351656000
47,2,7,1341374400
47,4,2,1325912400
47,5,1,1386133200
47,6,1,1391662800
47,7,3,1341288000
47,9,5,1341374400
47,12,1,1388206800
47,14,5,1344830400
47,15,-10,1432526400
47,17,5,1344052800
47,20,8,1344571200
47,21,1,1386824400
47,22,8,1367380800
47,24,5,1336708800
47,25,1,1360126800
47,26,6,1339819200
47,27,2,1365048000
47,31,3,1333080000
47,36,1,1377748800
47,38,3,1339819200
47,40,4,1336276800
47,41,1,1342238400
47,51,1,1322715600
47,66,8,1343188800
47,77,1,1339905600
47,78,1,1342411200
47,83,2,1361509200
47,140,1,1310184000
47,150,1,1310097600
47,159,8,1343188800
47,163,1,1386133200
47,185,1,1349582400
47,197,1,1339819200
47,211,3,1343188800
47,255,1,1339819200
47,272,2,1339819200
47,280,1,1362373200
47,371,1,1349668800
47,460,2,1367380800
47,487,1,1340424000
47,1034,1,1339819200
47,7598,-10,1364356800
47,7599,-10,1364356800
47,7602,-10,1364356800
47,7604,-10,1364270400
48,10,1,1313380800
48,15,2,1313294400
48,17,2,1314504000
48,21,1,1314676800
48,33,1,1309924800
48,35,1,1313640000
48,39,5,1312948800
48,42,2,1314417600
48,66,5,1311566400
48,72,2,1390107600
48,75,2,1313640000
48,77,3,1310184000
48,89,3,1307764800
48,90,5,1313467200
48,102,2,1307505600
48,109,1,1305345600
48,131,7,1313553600
48,137,1,1313640000
48,140,3,1312516800
48,152,5,1313467200
48,169,1,1305345600
48,202,1,1312689600
48,210,3,1314590400
48,231,7,1310875200
48,270,1,1304654400
48,299,2,1306123200
48,313,1,1304827200
48,386,4,1313726400
48,408,3,1307332800
48,416,1,1388466000
48,475,1,1305691200
48,482,3,1313294400
48,516,1,1309752000
48,542,1,1310184000
48,568,1,1305604800
48,609,1,1304654400
48,613,2,1313553600
48,629,3,1311220800
48,680,2,1313294400
48,732,1,1311220800
48,850,1,1304827200
48,914,3,1313380800
48,1094,2,1313208000
48,1235,2,1305345600
48,1239,1,1305864000
48,1279,2,1314072000
48,1420,1,1305345600
48,1473,1,1312776000
48,1716,1,1312776000
48,1717,2,1313208000
48,1920,1,1313294400
48,2114,2,1313294400
48,2116,2,1313640000
48,2677,1,1311220800
48,2734,1,1313035200
48,2741,1,1313553600
48,7371,1,1304654400
48,7372,10,1309838400
48,7402,1,1304654400
48,7511,-3,1304654400
48,7603,2,1314417600
48,7604,-10,1365566400
49,3,2,1370404800
49,5,6,1386651600
49,6,5,1420002000
49,10,1,1367899200
49,11,3,1392872400
49,12,2,1378785600
49,19,8,1376971200
49,24,3,1386565200
49,31,1,1376539200
49,32,2,1380168000
49,36,4,1417669200
49,43,2,1375416000
49,44,2,1417669200
49,73,1,1364356800
49,81,3,1385096400
49,82,4,1413086400
49,88,3,1385787600
49,93,6,1379304000
49,104,1,1399694400
49,105,1,1385528400
49,111,1,1407038400
49,115,1,1370664000
49,120,8,1415854800
49,123,2,1388206800
49,125,1,1409457600
49,141,1,1410148800
49,145,2,1376625600
49,156,1,1368763200
49,158,1,1388206800
49,174,1,1370491200
49,177,-1,1368417600
49,190,1,1364788800
49,242,1,1380081600
49,250,5,1380686400
49,280,1,1388293200
49,289,3,1373947200
49,290,2,1414382400
49,310,5,1394856000
49,336,1,1376366400
49,398,1,1394424000
49,483,3,1366776000
49,519,1,1370491200
49,526,1,1411963200
49,545,1,1377662400
49,596,5,1376452800
49,650,1,1386306000
49,666,1,1376884800
49,757,1,1364529600
49,759,1,1373428800
49,830,1,1386910800
49,1195,1,1390280400
49,1198,1,1390626000
49,1378,2,1377489600
49,1558,1,1379304000
49,1560,1,1367208000
49,1874,2,1377748800
49,2338,1,1363838400
49,2372,1,1371614400
49,3289,1,1376712000
49,7341,1,1364270400
49,7436,1,1386997200
49,7525,-1,1376280000
49,7563,-10,1385096400
49,7585,-10,1385096400
49,7597,-10,1376280000
50,14,1,1325739600
50,18,1,1316491200
50,24,1,1332734400
50,28,1,1307332800
50,35,1,1305259200
50,52,1,1332043200
50,54,2,1307073600
50,57,4,1327208400
50,90,4,1306555200
50,100,6,1306555200
50,101,1,1307160000
50,142,2,1332475200
50,182,4,1306814400
50,195,1,1307592000
50,226,2,1306814400
50,257,1,1331524800
50,365,1,1306641600
50,383,6,1306641600
50,406,2,1306468800
50,442,2,1306468800
50,443,1,1307505600
50,576,1,1306814400
50,663,1,1306382400
50,721,2,1306814400
50,778,1,1307073600
50,784,1,1307246400
50,875,1,1332043200
50,912,2,1307505600
50,1236,1,1305259200
50,1241,1,1306209600
50,1284,1,1316577600
50,1417,1,1305864000
50,1667,1,1307246400
50,1751,1,1330318800
50,1755,1,1332043200
50,1756,3,1332734400
50,1932,1,1305259200
50,1948,2,1305777600
50,1974,1,1306123200
50,1975,1,1306296000
50,2182,1,1331611200
50,2880,1,1332129600
50,2883,1,1332475200
50,7499,1,1331611200
50,7603,2,1331611200
51,2,9,1343102400
51,7,3,1346385600
51,8,3,1339819200
51,9,2,1324357200
51,10,2,1339128000
51,11,2,1336363200
51,14,3,1324270800
51,15,1,1330923600
51,17,2,1323579600
51,21,3,1331611200
51,22,1,1325566800
51,24,2,1391749200
51,26,2,1355461200
51,35,1,1322370000
51,39,2,1329973200
51,40,1,1322370000
51,41,2,1345521600
51,42,1,1326085200
51,45,3,1324616400
51,47,1,1322715600
51,62,2,1339992000
51,65,1,1323406800
51,67,5,1327035600
51,70,1,1329282000
51,75,1,1327035600
51,80,1,1339300800
51,98,2,1331611200
51,107,1,1341201600
51,116,1,1347595200
51,133,1,1328418000
51,135,2,1342843200
51,145,2,1343102400
51,156,1,1324184400
51,157,1,1324530000
51,166,1,1345435200
51,170,3,1350273600
51,173,1,1389589200
51,176,-1,1352955600
51,177,2,1351828800
51,185,5,1336708800
51,211,1,1325048400
51,295,1,1342411200
51,345,1,1323752400
51,370,1,1329454800
51,371,1,1327813200
51,409,1,1322888400
51,553,1,1342670400
51,588,1,1321506000
51,638,1,1332648000
51,672,1,1322974800
51,687,1,1330232400
51,741,4,1337313600
51,796,1,1328245200
51,961,1,1342929600
51,1020,2,1337745600
51,1077,3,1329800400
51,1140,1,1329541200
51,1145,1,1334980800
51,1162,1,1343188800
51,1287,1,1331611200
51,1314,1,1333080000
51,1322,1,1337918400
51,1484,1,1325221200
51,1809,1,1351828800
51,2133,2,1321592400
51,2143,1,1322888400
51,2150,1,1323752400
51,2151,1,1323752400
51,2798,1,1322024400
51,2802,1,1322456400
51,2879,1,1331956800
51,2887,1,1332993600
51,7389,1,1337659200
51,7526,-10,1326344400
51,7573,-10,1331442000
51,7580,-10,1352955600
51,7592,-10,1327986000
52,2,10,1332475200
52,7,1,1334980800
52,8,2,1341201600
52,9,1,1333425600
52,10,3,1341892800
52,20,4,1341115200
52,21,3,1344657600
52,25,5,1342152000
52,26,2,1340596800
52,32,3,1341806400
52,39,1,1331697600
52,50,1,1331611200
52,51,1,1332129600
52,67,1,1334808000
52,69,1,1333512000
52,83,1,1340769600
52,90,1,1342843200
52,100,1,1333425600
52,146,1,1335240000
52,177,7,1346904000
52,189,3,1347249600
52,193,1,1334462400
52,203,1,1346731200
52,257,8,1334289600
52,259,1,1340596800
52,264,1,1333339200
52,266,1,1345521600
52,274,1,1334894400
52,277,1,1331524800
52,284,1,1337918400
52,306,1,1340942400
52,361,1,1332388800
52,362,4,1343793600
52,487,2,1341201600
52,550,1,1335326400
52,634,1,1332216000
52,637,2,1334980800
52,686,1,1334030400
52,739,1,1331956800
52,798,-10,1337400000
52,807,1,1342670400
52,946,1,1334980800
52,949,1,1334894400
52,951,1,1332993600
52,955,1,1334721600
52,961,2,1341201600
52,1033,1,1333598400
52,1034,1,1334721600
52,1138,2,1334548800
52,1145,1,1332129600
52,1320,2,1335240000
52,1328,1,1337832000
52,1755,1,1332043200
52,1986,1,1337572800
52,2180,1,1333944000
52,2195,2,1334289600
52,2886,1,1332993600
52,2893,1,1334289600
52,2896,1,1334203200
52,2902,1,1335153600
52,7565,2,1334376000
52,7603,-10,1347249600
53,3,1,1355979600
53,5,8,1388638800
53,6,1,1355979600
53,19,2,1406174400
53,25,2,1353733200
53,29,1,1356066000
53,56,2,1356670800
53,58,1,1367035200
53,65,1,1363924800
53,73,1,1398830400
53,85,3,1399780800
53,110,2,1364011200
53,124,-5,1376366400
53,138,1,1355979600
53,177,-10,1402286400
53,179,1,1353906000
53,185,2,1381032000
53,203,1,1352955600
53,245,1,1402200000
53,319,1,1354942800
53,330,1,1352610000
53,332,1,1356411600
53,360,1,1357621200
53,375,1,1403496000
53,417,1,1406606400
53,429,1,1397188800
53,748,2,1353819600
53,754,-10,1407124800
53,1522,1,1354770000
53,1959,1,1362114000
53,3417,1,1420002000
53,5342,5,1402286400
53,7443,-10,1353214800
53,7463,-10,1356066000
53,7512,-10,1405224000
53,7545,-10,1410062400
53,7588,-5,1357189200
53,7595,-8,1366862400
54,2,8,1299474000
54,4,5,1301889600
54,10,1,1306987200
54,16,2,1307592000
54,23,5,1301889600
54,37,5,1289710800
54,40,2,1363233600
54,74,5,1347076800
54,84,5,1304308800
54,91,8,1347076800
54,102,1,1306987200
54,108,3,1347076800
54,113,5,1347076800
54,119,5,1289365200
54,145,2,1347076800
54,148,2,1297054800
54,152,1,1298264400
54,188,8,1347076800
54,200,8,1347076800
54,226,1,1306987200
54,234,8,1347076800
54,293,2,1301889600
54,328,1,1305864000
54,334,5,1359262800
54,368,2,1306036800
54,379,1,1297832400
