Source,Target,Weight,Timestamp
1322,1744,1,1327938598
1322,1788,1,1330200860
1323,1162,1,1310385471
1324,641,3,1310388940
1324,5251,1,1388175797
1325,780,1,1311201627
1325,937,3,1310919856
1325,1162,1,1311183886
1325,1268,1,1311170564
1325,1345,1,1311169636
1326,911,10,1310555149
1328,35,1,1312541457
1328,937,1,1310489081
1328,1217,2,1318331131
1328,1267,10,1311768826
1328,1377,1,1312532870
1329,1327,1,1310505365
1330,1162,1,1310518040
1331,882,4,1310535564
1331,2072,5,1337047584
1332,468,1,1311247470
1332,502,3,1310854661
1332,905,1,1313001888
1332,978,1,1310670963
1332,1034,2,1310587005
1332,1162,1,1310672842
1332,1312,1,1310556852
1333,1162,1,1310934943
1334,13,4,1367451494
1334,25,-10,1351283120
1334,37,1,1320787629
1334,64,1,1321060951
1334,135,2,1341772461
1334,184,1,1320710281
1334,309,1,1340648783
1334,361,10,1385848964
1334,363,2,1339531552
1334,446,1,1341612273
1334,481,3,1369771603
1334,545,1,1319410990
1334,546,3,1340909426
1334,579,1,1325215169
1334,592,2,1329537830
1334,625,1,1376525528
1334,664,1,1310687838
1334,705,1,1315783363
1334,905,-10,1397079198
1334,1034,2,1329897887
1334,1094,1,1310775478
1334,1185,1,1331350131
1334,1201,2,1315201447
1334,1217,1,1315248737
1334,1244,2,1330129605
1334,1268,1,1310694780
1334,1275,1,1310711547
1334,1316,6,1378402124
1334,1317,6,1358042082
1334,1366,1,1339640179
1334,1383,-10,1347409556
1334,1386,-5,1379369888
1334,1396,4,1320548103
1334,1473,1,1315752949
1334,1480,1,1315954945
1334,1487,3,1339460614
1334,1490,1,1327789797
1334,1508,1,1340729549
1334,1525,2,1320518609
1334,1526,1,1320543255
1334,1527,1,1319337600
1334,1548,1,1320621672
1334,1554,2,1330222314
1334,1555,4,1377113125
1334,1565,6,1371150518
1334,1585,2,1355530614
1334,1615,1,1340326612
1334,1618,2,1322899037
1334,1636,1,1323555942
1334,1667,2,1325027219
1334,1674,2,1327099239
1334,1675,2,1324855542
1334,1677,2,1329778177
1334,1693,2,1354910234
1334,1714,2,1330066500
1334,1731,4,1394898244
1334,1736,3,1327273968
1334,1744,1,1331856416
1334,1771,1,1330134833
1334,1792,-2,1340223553
1334,1802,2,1350939886
1334,1810,3,1396720996
1334,1815,2,1348351317
1334,1819,1,1378074404
1334,1820,2,1330195329
1334,1832,9,1384134183
1334,1838,1,1330731907
1334,1860,3,1341090132
1334,1939,3,1340046545
1334,1967,3,1340369812
1334,1976,1,1362619068
1334,2012,1,1371581404
1334,2020,1,1335901028
1334,2028,-10,1372379941
1334,2034,1,1336180636
1334,2045,1,1397079128
1334,2087,1,1341324322
1334,2125,4,1372381158
1334,2158,1,1339111825
1334,2165,1,1363805984
1334,2173,3,1341772682
1334,2176,1,1351641905
1334,2214,-10,1367800624
1334,2252,1,1354144913
1334,2262,1,1371084580
1334,2266,1,1345834518
1334,2306,1,1358898868
1334,2404,1,1363809084
1334,2455,2,1359307741
1334,2485,1,1345822509
1334,2600,2,1377970903
1334,2625,3,1367271414
1334,2642,5,1385846584
1334,2666,-10,1348775462
1334,2763,5,1369505980
1334,2775,2,1378932645
1334,2822,10,1374361942
1334,2835,1,1378160555
1334,2897,2,1360801576
1334,2920,1,1351855231
1334,3062,4,1359141604
1334,3099,1,1354585108
1334,3107,2,1370716911
1334,3110,1,1354738035
1334,3113,1,1360801303
1334,3160,1,1367104354
1334,3273,1,1357343233
1334,3293,-10,1370902061
1334,3319,5,1386276422
1334,3341,-2,1360519090
1334,3349,2,1363390975
1334,3366,1,1358800029
1334,3373,-10,1358895567
1334,3376,-10,1359137147
1334,3399,-10,1359393524
1334,3451,1,1416172262
1334,3452,1,1386744756
1334,3453,1,1360701753
1334,3549,1,1363044966
1334,3578,1,1372447749
1334,3600,2,1369771075
1334,3649,2,1376516602
1334,3653,1,1365120402
1334,3714,1,1383419166
1334,3719,8,1383332358
1334,3735,2,1367190716
1334,3744,-10,1366501416
1334,3760,-10,1365621371
1334,3776,2,1371417543
1334,3804,3,1386986541
1334,3815,2,1370547021
1334,3828,1,1365291477
1334,3923,1,1368558613
1334,3976,1,1370902654
1334,4075,3,1367351871
1334,4119,4,1372899457
1334,4172,2,1381018145
1334,4197,1,1369770840
1334,4198,1,1376603931
1334,4203,1,1367444468
1334,4217,1,1373397057
1334,4238,1,1369505806
1334,4244,1,1368126624
1334,4279,-10,1378054133
1334,4284,1,1377908788
1334,4291,1,1379546452
1334,4304,2,1377362035
1334,4395,1,1370717668
1334,4400,1,1371996807
1334,4440,1,1371642564
1334,4444,1,1376441937
1334,4451,1,1372008483
1334,4635,1,1377303851
1334,4659,10,1378082197
1334,4694,4,1380224906
1334,4755,1,1376579038
1334,4791,1,1377910854
1334,4816,1,1377975365
1334,4828,1,1378249480
1334,4840,1,1378471743
1334,4843,-10,1378577957
1334,4923,1,1382038472
1334,4986,1,1383854697
1334,5845,1,1416172241
1336,1217,1,1310637774
1337,35,1,1311060567
1337,1268,1,1310667689
1338,35,1,1314005853
1338,209,1,1314026310
1338,937,1,1310910337
1340,832,-10,1310962264
1340,1139,-10,1310960331
1340,1140,-10,1310960517
1340,1141,-10,1310960476
1340,1142,-10,1310960445
1340,1143,-10,1310960527
1340,1144,-10,1310960428
1341,1090,1,1311023712
1342,882,1,1311056120
1342,1317,1,1311056142
1343,164,1,1311143651
1344,775,1,1311192649
1344,1217,1,1311192306
1345,1302,1,1311158416
1345,1325,1,1311169757
1345,1380,1,1312176932
1345,1406,1,1315319606
1346,387,1,1311376867
1346,1162,1,1311282076
1347,664,1,1311273541
1348,35,2,1323157215
1348,41,1,1322454833
1348,135,1,1314600455
1348,537,1,1323841002
1348,540,1,1320994674
1348,545,2,1324338557
1348,546,1,1331850213
1348,579,1,1324844969
1348,592,1,1331480869
1348,687,1,1315034391
1348,823,1,1317520929
1348,882,1,1315238931
1348,905,3,1334701339
1348,963,2,1314207012
1348,1034,2,1313423780
1348,1094,1,1311826933
1348,1115,1,1314304715
1348,1162,1,1311271019
1348,1316,1,1334809161
1348,1317,1,1331870502
1348,1353,1,1311351241
1348,1375,2,1312822220
1348,1383,1,1320864587
1348,1396,1,1326224503
1348,1458,1,1315204019
1348,1463,2,1319947522
1348,1482,1,1316028204
1348,1542,1,1320042768
1348,1555,1,1323376747
1348,1568,1,1321062294
1348,1675,1,1327301079
1348,1715,1,1331863965
1348,1771,1,1331442806
1348,1802,1,1332708752
1348,1809,1,1329728846
1349,1090,1,1311276334
1349,1354,1,1311360774
1349,1355,1,1311363428
1350,1312,1,1311285642
1351,468,1,1311288224
1352,1,10,1312398531
1352,4,3,1330145267
1352,6,-10,1416082731
1352,13,-10,1360516180
1352,25,1,1399725961
1352,35,2,1319867378
1352,39,2,1330450839
1352,41,3,1348825491
1352,61,-1,1348825880
1352,62,-1,1398339552
1352,115,3,1362273815
1352,135,-10,1406240657
1352,177,-10,1360516190
1352,192,1,1363841188
1352,197,1,1348868454
1352,239,3,1331237284
1352,241,1,1346554836
1352,245,-10,1449756126
1352,309,2,1348344681
1352,425,3,1348100823
1352,465,1,1320045959
1352,468,2,1313330952
1352,545,5,1362273679
1352,546,1,1311384282
1352,592,1,1327445218
1352,608,1,1311450056
1352,635,2,1311656925
1352,664,3,1348344501
1352,823,2,1317569920
1352,856,1,1405443259
1352,870,-10,1360667791
1352,905,-1,1358375524
1352,1001,-3,1387066599
1352,1018,1,1418180895
1352,1026,-1,1417080890
1352,1154,-1,1385847046
1352,1185,-1,1407740053
1352,1201,6,1333336662
1352,1312,1,1311347487
1352,1316,-1,1419363978
1352,1317,3,1344652943
1352,1331,-1,1348566921
1352,1353,5,1319633357
1352,1363,-10,1333904060
1352,1370,1,1311656404
1352,1383,-1,1346210082
1352,1386,5,1348343867
1352,1478,2,1348344591
1352,1487,1,1319844590
1352,1512,4,1417078951
1352,1528,3,1348100707
1352,1529,1,1348827377
1352,1555,3,1330727882
1352,1565,1,1348826934
1352,1566,-10,1362083310
1352,1585,1,1331150812
1352,1656,-1,1406752975
1352,1693,4,1345909175
1352,1713,2,1333851441
1352,1714,2,1348344658
1352,1719,-10,1423599896
1352,1726,1,1396438839
1352,1735,5,1398074986
1352,1753,-3,1331836193
1352,1769,1,1355358895
1352,1832,1,1330636930
1352,1846,-10,1351976915
1352,1948,-1,1401663357
1352,1953,3,1348827451
1352,1967,1,1348826853
1352,2004,2,1367373151
1352,2040,-10,1374109003
1352,2045,-1,1417111352
1352,2053,2,1359295953
1352,2127,1,1391234389
1352,2187,-1,1412359315
1352,2194,-1,1353804040
1352,2233,3,1395792715
1352,2266,-10,1360667663
1352,2325,1,1360406397
1352,2344,-10,1368362420
1352,2524,-1,1402693680
1352,2580,3,1359295809
1352,2661,-1,1385846915
1352,2822,1,1391234327
1352,3029,1,1354818139
1352,3204,1,1355955083
1352,3262,2,1362801611
1352,3439,1,1360016642
1352,3470,1,1397423382
1352,3572,3,1398075115
1352,3640,3,1417078979
1352,3707,4,1417079251
1352,3722,1,1406663784
1352,3766,2,1417081107
1352,3864,1,1408313358
1352,3878,2,1403088130
1352,3903,1,1413111117
1352,4211,1,1375426575
1352,4235,1,1375426622
1352,4385,1,1413837437
1352,4559,2,1414792892
1352,4649,-10,1406813154
1352,4719,1,1417958401
1352,4768,1,1376949258
1352,4860,3,1385847104
1352,4921,2,1387156458
1352,4925,2,1407867399
1352,4969,1,1385484380
1352,5005,1,1398075035
1352,5065,3,1403661367
1352,5100,-3,1385847246
1352,5157,5,1396215959
1352,5317,5,1390668369
1352,5318,1,1390668683
1352,5440,1,1417079291
1352,5450,1,1399030228
1352,5482,2,1404799358
1352,5485,-10,1396215932
1352,5487,1,1396438828
1352,5506,1,1397301915
1352,5508,3,1417079382
1352,5510,1,1414256333
1352,5511,1,1397300845
1352,5513,1,1397334621
1352,5520,2,1417081384
1352,5521,2,1400202096
1352,5525,3,1417079434
1352,5526,1,1397615987
1352,5528,1,1412009038
1352,5539,1,1401128481
1352,5551,-1,1417080277
1352,5594,-1,1411851947
1352,5606,2,1415113251
1352,5613,2,1403343738
1352,5617,1,1402173790
1352,5623,1,1402975259
1352,5624,1,1402632179
1352,5629,1,1413587732
1352,5654,-1,1409646894
1352,5655,1,1407911848
1352,5676,1,1404574545
1352,5698,-1,1406151332
1352,5754,-1,1417080730
1352,5769,-1,1412932050
1352,5784,2,1410630047
1352,5799,1,1411416366
1352,5807,1,1412880318
1352,5811,1,1417555776
1352,5817,-1,1417731002
1352,5819,1,1413477855
1352,5828,1,1414355567
1352,5840,1,1415889405
1352,5859,1,1418455596
1353,1,5,1321484821
1353,832,-10,1319023850
1353,905,3,1319006992
1353,1317,1,1316309276
1353,1348,1,1311355382
1353,1352,5,1319633279
1353,1360,1,1311569346
1353,1383,4,1319890667
1353,1386,-5,1320681229
1353,1396,2,1319637619
1353,1478,3,1324042079
1353,1538,1,1319836395
1354,112,1,1314783536
1354,775,8,1322206277
1354,894,1,1318358315
1354,1217,2,1315486173
1354,1349,1,1311364036
1354,1465,2,1315486026
1355,1349,1,1311365657
1356,35,1,1314369256
1356,1312,1,1311373814
1357,523,1,1331664771
1357,546,3,1331866974
1357,1312,1,1311526210
1357,1802,1,1332819461
1358,518,10,1311554659
1358,725,1,1312060724
1358,1359,2,1311713576
1359,1358,2,1311562607
1359,1368,1,1312383445
1360,1353,1,1311569444
1362,35,1,1311596964
1362,1312,1,1311596923
1362,1332,1,1311629659
1363,2,8,1356408280
1363,6,3,1393233603
1363,29,2,1356408531
1363,80,1,1312412196
1363,135,3,1356408430
1363,159,1,1388644693
1363,167,2,1356408306
1363,178,1,1374258902
1363,192,3,1356408629
1363,204,-10,1386983978
1363,223,2,1356408357
1363,245,8,1356408286
1363,708,8,1312157637
1363,905,-1,1407619640
1363,1018,1,1356049503
1363,1317,1,1319337604
1363,1352,-1,1333906293
1363,1453,3,1356408633
1363,1526,1,1319322842
1363,1528,3,1391946627
1363,1639,1,1323713983
1363,1656,3,1378244428
1363,1670,-1,1360986855
1363,1764,2,1344651314
1363,1792,-2,1340220738
1363,1921,-1,1357106248
1363,1986,-1,1341516335
1363,2017,-10,1347667390
1363,2028,-10,1374258077
1363,2046,1,1374258986
1363,2158,1,1347257451
1363,2322,1,1362014991
1363,2505,-10,1346474431
1363,2514,-10,1346474446
1363,2516,-10,1346474464
1363,2619,-10,1347923769
1363,2700,-10,1348879745
1363,2701,-10,1348879745
1363,2702,-10,1348879746
1363,2725,-1,1358706848
1363,2835,-1,1361731647
1363,2898,-1,1358052188
1363,2962,-10,1364313949
1363,2992,-10,1354403727
1363,3193,-9,1367819496
1363,3237,-1,1357227542
1363,3273,-10,1357539806
1363,3314,-9,1367819453
1363,3367,-2,1359413115
1363,3397,1,1365619442
1363,3744,-10,1364195367
1363,3756,-10,1374256915
1363,3757,-10,1364314253
1363,3759,-10,1374256921
1363,3760,-10,1374256925
1363,3966,1,1392896229
1363,4251,-1,1396494250
1363,4275,-10,1368652725
1363,4406,-1,1374268447
1364,363,1,1311627177
1365,1312,1,1311633199
1366,1,10,1343366691
1366,13,1,1330459077
1366,353,3,1327464565
1366,363,2,1327955338
1366,425,2,1328647432
1366,468,5,1311640704
1366,535,2,1356748157
1366,540,1,1329767070
1366,822,1,1328004038
1366,905,4,1313453578
1366,961,1,1328746081
1366,1052,1,1345642841
1366,1201,3,1327804480
1366,1222,2,1313260192
1366,1267,1,1312951352
1366,1316,3,1347294244
1366,1317,1,1313259979
1366,1334,1,1339640159
1366,1367,5,1311641073
1366,1383,-2,1347416073
1366,1386,3,1330117560
1366,1402,1,1312933546
1366,1426,1,1313519837
1366,1453,1,1314941631
1366,1512,2,1328721469
1366,1568,1,1330050825
1366,1693,1,1332360717
1366,1714,1,1329767558
1366,1722,1,1328741526
1366,1731,1,1346868178
1366,1751,1,1327819440
1366,1757,1,1331596896
1366,1802,1,1329858454
1366,1816,1,1329970693
1366,1818,1,1330026194
1366,1822,1,1330116427
1366,1840,3,1347853077
1366,2125,1,1343518366
1366,2198,2,1349127939
1366,2725,2,1349457075
1368,80,3,1313198280
1368,228,3,1315045654
1368,545,1,1320430703
1368,592,3,1315474539
1368,634,3,1312915023
1368,673,2,1312487133
1368,1162,3,1316198286
1368,1174,3,1312747021
1368,1201,4,1316140868
1368,1275,3,1313005459
1368,1317,3,1314052072
1368,1334,3,1315758552
1368,1359,3,1312383414
1368,1381,3,1312228053
1368,1408,3,1312898297
1368,1412,3,1314569663
1368,1467,3,1315525157
1369,1,3,1311654443
1369,1383,1,1320953663
1369,1386,1,1323915905
1370,1317,1,1314328127
1370,1352,1,1311656894
1370,1379,1,1312147060
1370,1383,1,1312382663
1371,419,3,1311737473
1371,1312,1,1311733586
1372,635,1,1311825529
1373,1162,2,1311853146
1374,948,2,1311966547
1375,209,2,1314301216
1375,1348,2,1312822567
1375,1396,1,1317624107
1375,1519,1,1320911833
1375,2125,2,1340231792
1376,1,1,1313545025
1376,80,1,1313027724
1376,186,1,1316041258
1376,309,1,1314688993
1376,522,4,1314237345
1376,546,1,1314927403
1376,664,2,1313287159
1376,781,-5,1313964445
1376,905,1,1313964366
1376,1317,3,1340081005
1376,1443,-1,1314565864
1376,3743,-10,1387334992
1377,41,2,1315866276
1377,209,1,1313088151
1377,628,1,1312340924
1377,939,1,1312091160
1377,1128,1,1312339745
1377,1162,1,1312139871
1377,1328,1,1312091825
1377,1378,1,1312091764
1377,1379,1,1312178971
1377,1387,-10,1312348857
1377,1388,1,1312395341
1377,1390,1,1312473886
1377,1411,1,1313100897
1378,1377,5,1312092173
1379,780,1,1312218379
1379,1162,1,1312145721
1379,1207,1,1313737922
1379,1370,1,1312148927
1379,1377,1,1312178940
1380,1345,1,1312177075
1381,1368,10,1312228128
1382,35,1,1312835396
1383,1,9,1337872449
1383,7,9,1337872542
1383,35,2,1320952688
1383,37,1,1320791648
1383,41,1,1316124336
1383,44,-10,1319068939
1383,149,1,1313420644
1383,163,1,1314419238
1383,215,5,1342016897
1383,304,1,1326942704
1383,309,5,1337874092
1383,353,3,1337874706
1383,363,1,1329258349
1383,425,9,1337872386
1383,465,2,1314045408
1383,468,2,1314418871
1383,523,3,1337874617
1383,725,1,1313989814
1383,780,3,1337874715
1383,882,3,1337874696
1383,905,5,1337874755
1383,961,1,1314031649
1383,1011,1,1312511152
1383,1201,9,1337872404
1383,1217,7,1337873161
1383,1222,1,1316875977
1383,1245,1,1320022410
1383,1316,9,1337872522
1383,1317,7,1337873137
1383,1322,1,1318453843
1383,1334,3,1337874600
1383,1348,1,1320864903
1383,1353,3,1337874684
1383,1369,1,1320953498
1383,1370,1,1312382630
1383,1386,9,1337872431
1383,1391,1,1312497761
1383,1396,5,1337874079
1383,1400,1,1312787856
1383,1402,1,1312985706
1383,1447,1,1315614370
1383,1448,1,1314734187
1383,1464,2,1318094598
1383,1485,3,1337874606
1383,1487,1,1317672888
1383,1521,1,1320950159
1383,1548,2,1320881949
1383,1557,1,1320799250
1383,1562,1,1320870589
1383,1565,5,1337874113
1383,1566,10,1345242623
1383,1568,1,1322340929
1383,1571,1,1321152935
1383,1576,1,1322779094
1383,1579,1,1321373839
1383,1585,7,1337873369
1383,1623,1,1323224001
1383,1657,1,1326435695
1383,1690,7,1337873237
1383,1700,1,1326155350
1383,1725,2,1329229990
1383,1726,1,1326825804
1383,1767,1,1328331818
1383,1773,1,1328569516
1383,1846,7,1337873203
1383,2258,5,1341274121
1384,41,1,1315359803
1384,635,10,1313445353
1384,905,1,1314914868
1384,921,2,1312314117
1384,1201,10,1312405245
1384,1385,1,1312322144
1385,882,10,1312561590
1385,1384,1,1312322956
1386,1,8,1330219627
1386,4,2,1322613381
1386,6,5,1318812473
1386,7,6,1373389806
1386,35,2,1329488665
1386,41,5,1322460389
1386,57,2,1337527935
1386,135,8,1334204189
1386,167,3,1319761695
1386,178,1,1323497227
1386,184,2,1323586186
1386,192,1,1330117595
1386,204,1,1318007563
1386,309,3,1330117715
1386,350,1,1318786102
1386,353,2,1326222516
1386,359,2,1341517826
1386,425,9,1341627072
1386,465,1,1317413984
1386,469,1,1318388458
1386,481,1,1393540939
1386,537,5,1326411209
1386,540,2,1318902193
1386,545,2,1318961963
1386,546,1,1315418314
1386,550,1,1321913887
1386,592,4,1327530123
1386,705,1,1314909748
1386,722,2,1318551337
1386,725,2,1317949159
1386,786,3,1322084140
1386,832,-10,1319128478
1386,870,-1,1350143386
1386,894,1,1317829879
1386,1028,1,1317615927
1386,1053,3,1338522121
1386,1095,1,1329528225
1386,1201,10,1354079954
1386,1245,1,1327189156
1386,1316,3,1322759267
1386,1317,5,1328753755
1386,1334,1,1330566611
1386,1352,5,1320762366
1386,1353,-1,1320517980
1386,1366,3,1330117546
1386,1369,1,1323916142
1386,1379,-1,1316721158
1386,1392,2,1319410402
1386,1394,1,1314794784
1386,1396,6,1326389101
1386,1400,2,1338522095
1386,1404,1,1317259814
1386,1412,1,1319659376
1386,1413,2,1319465582
1386,1421,1,1324389680
1386,1457,2,1316119575
1386,1464,3,1318391016
1386,1469,1,1318624261
1386,1473,1,1319310663
1386,1479,1,1316106558
1386,1486,1,1316990187
1386,1487,4,1332289837
1386,1488,1,1316486432
1386,1490,1,1318896323
1386,1496,1,1324517724
1386,1499,3,1333328080
1386,1502,1,1317653581
1386,1507,2,1318027223
1386,1508,2,1317963466
1386,1510,-5,1331602022
1386,1511,3,1318194426
1386,1512,1,1319229799
1386,1513,1,1318298846
1386,1516,1,1319334758
1386,1517,1,1323123145
1386,1518,1,1323392120
1386,1522,1,1318989042
1386,1524,1,1319165735
1386,1525,1,1319229297
1386,1526,2,1321515489
1386,1528,1,1319427482
1386,1529,4,1326411238
1386,1536,1,1319777006
1386,1539,1,1320785859
1386,1543,-5,1348422296
1386,1546,1,1320098249
1386,1548,1,1323901146
1386,1553,1,1320445127
1386,1555,1,1322158055
1386,1562,2,1327190509
1386,1565,1,1330371019
1386,1566,8,1332892740
1386,1568,-1,1365303853
1386,1574,1,1322002852
1386,1585,2,1323662852
1386,1591,1,1325891399
1386,1596,1,1321997958
1386,1612,2,1324427751
1386,1615,2,1346365950
1386,1620,3,1331931905
1386,1623,1,1323143370
1386,1628,1,1323727577
1386,1629,1,1324094391
1386,1634,1,1323494796
1386,1636,1,1325484965
1386,1647,-1,1324050947
1386,1662,1,1324434741
1386,1674,1,1328498399
1386,1675,1,1324831947
1386,1676,1,1324871076
1386,1680,1,1330117689
1386,1682,1,1325189236
1386,1690,5,1344110976
1386,1692,1,1325586230
1386,1693,3,1339444484
1386,1714,1,1331660400
1386,1725,1,1329211841
1386,1727,1,1327283345
1386,1731,1,1330052039
1386,1769,5,1332384786
1386,1771,-10,1337908528
1386,1802,1,1330667589
1386,1811,1,1331009186
1386,1829,1,1345428801
1386,1846,8,1339916635
1386,1862,-10,1331660086
1386,1905,1,1355689438
1386,1939,2,1336701828
1386,2017,-1,1347496078
1386,2040,6,1336260354
1386,2110,1,1361773267
1386,2229,-2,1341381998
1386,2261,-1,1341351354
1386,2296,1,1388504144
1386,2306,1,1361549492
1386,2367,-10,1349307244
1386,2454,1,1345312400
1386,2497,1,1345938787
1386,2574,-10,1348889222
1386,2657,-10,1349306812
1386,2672,-10,1349306890
1386,2674,-10,1349306689
1386,2676,-10,1349306701
1386,2678,-10,1349306775
1386,2699,-10,1349306868
1386,2700,-10,1349060077
1386,2701,-10,1348889332
1386,2702,-10,1348889339
1386,2703,-10,1348889145
1386,2704,-10,1348889126
1386,2705,-10,1348889137
1386,2706,-10,1348889514
1386,2707,-10,1348889531
1386,2708,-10,1348889551
1386,2709,-10,1348889571
1386,2712,-10,1349024146
1386,2717,-10,1349024232
1386,2718,-10,1349024259
1386,2720,-10,1349060080
1386,2721,-10,1349060090
1386,2722,-10,1349061699
1386,2737,-10,1349306718
1386,2738,-10,1349306862
1386,2762,1,1359007518
1386,2880,-1,1354079188
1386,2962,-10,1364213569
1386,3759,-10,1364315639
1386,3760,-10,1364316258
1386,3859,8,1365097383
1386,4350,-5,1370813596
1386,4406,-2,1373790876
1386,5480,-1,1398806622
1388,1377,1,1312396251
1389,1,1,1312779846
1389,1094,1,1313113830
1389,4841,1,1385982947
1390,1377,1,1312474164
1391,1207,1,1312658835
1391,1383,1,1312500740
1392,882,2,1312565021
1394,13,1,1338526729
1394,25,2,1415126014
1394,664,1,1338526673
1394,1018,1,1355163854
1394,1053,1,1355161614
1394,1386,1,1338526700
1394,1499,1,1338526711
1394,1566,1,1338526722
1394,2642,5,1365873352
1394,3649,1,1377731227
1394,4635,2,1384846936
1394,5029,10,1384843345
1396,1,8,1393291389
1396,4,5,1343654405
1396,7,2,1347308258
1396,13,3,1345405871
1396,29,6,1347307962
1396,35,2,1320775032
1396,41,2,1321410719
1396,57,2,1356789103
1396,60,8,1312936503
1396,104,4,1357159307
1396,125,2,1385124700
1396,129,3,1317319723
1396,135,4,1353858307
1396,149,2,1314292774
1396,163,2,1314998065
1396,171,2,1357544488
1396,178,4,1357159212
1396,192,4,1348570411
1396,270,2,1341623217
1396,304,2,1340665773
1396,309,4,1347307729
1396,353,2,1345394682
1396,425,7,1328418712
1396,449,1,1315617875
1396,522,2,1312771763
1396,535,2,1319572374
1396,539,1,1352946375
1396,545,4,1329009156
1396,546,1,1347744725
1396,554,4,1381526133
1396,587,1,1314995899
1396,592,1,1315034736
1396,628,1,1319987040
1396,705,1,1313628711
1396,729,4,1357157124
1396,777,1,1319294013
1396,856,1,1359116414
1396,869,5,1347744906
1396,870,2,1350827802
1396,882,6,1321485484
1396,905,4,1327165271
1396,913,1,1326186899
1396,921,4,1313680401
1396,1001,2,1363806873
1396,1098,6,1357159664
1396,1201,9,1317319183
1396,1244,1,1319905998
1396,1267,1,1367066663
1396,1281,2,1327370811
1396,1316,8,1348689032
1396,1317,5,1347307806
1396,1319,2,1314215232
1396,1331,-5,1349843979
1396,1334,3,1340313456
1396,1345,1,1335011190
1396,1348,1,1326221405
1396,1352,2,1360516374
1396,1353,3,1319905399
1396,1363,3,1347715531
1396,1366,3,1348017185
1396,1375,1,1316664812
1396,1383,-5,1347903821
1396,1386,8,1348689078
1396,1400,1,1315532961
1396,1446,1,1314561416
1396,1468,1,1315609059
1396,1470,1,1315622214
1396,1471,1,1315641153
1396,1473,3,1323561150
1396,1477,1,1316625644
1396,1482,1,1335651788
1396,1499,4,1342920580
1396,1502,5,1323988112
1396,1525,2,1319739317
1396,1528,4,1356828628
1396,1529,2,1348837142
1396,1530,1,1319479251
1396,1539,1,1320927200
1396,1543,-4,1348579155
1396,1554,1,1320548734
1396,1555,1,1321133136
1396,1565,6,1368626004
1396,1566,8,1353606827
1396,1574,3,1321743039
1396,1585,2,1347307574
1396,1615,4,1357159263
1396,1629,1,1325443874
1396,1656,3,1357159179
1396,1672,1,1325304037
1396,1674,2,1326836431
1396,1681,1,1325174423
1396,1687,1,1325443803
1396,1693,6,1357159328
1396,1700,2,1326836565
1396,1702,1,1326098157
1396,1706,1,1326187033
1396,1713,1,1326516923
1396,1714,2,1338071567
1396,1735,2,1354758289
1396,1747,1,1327562960
1396,1752,-2,1330559404
1396,1763,1,1328407213
1396,1764,1,1338838655
1396,1772,1,1328665279
1396,1788,1,1341365252
1396,1792,-3,1347744412
1396,1810,1,1333751943
1396,1832,1,1359641636
1396,1890,1,1343016399
1396,1911,1,1332731261
1396,1916,1,1336440274
1396,1948,1,1339327650
1396,1953,1,1355957783
1396,1956,-5,1334318373
1396,2017,-3,1347744509
1396,2033,2,1346943589
1396,2063,2,1352485637
1396,2067,1,1347715435
1396,2096,-3,1338336773
1396,2110,4,1381206009
1396,2124,4,1343419988
1396,2142,2,1338854645
1396,2173,1,1341749084
1396,2193,3,1340731638
1396,2198,1,1344733950
1396,2214,1,1342489307
1396,2252,1,1341323734
1396,2265,1,1341421643
1396,2297,1,1347745537
1396,2306,1,1413814533
1396,2318,1,1346558194
1396,2451,2,1348086139
1396,2478,2,1345595959
1396,2585,-1,1347744619
1396,2601,-4,1347718048
1396,2603,-5,1347718451
1396,2636,1,1348670171
1396,2658,2,1357546484
1396,2740,1,1349308992
1396,2755,3,1361896280
1396,2835,2,1399315815
1396,2943,1,1352489984
1396,2974,-9,1353325714
1396,2995,1,1352934835
1396,3018,2,1360431113
1396,3019,-10,1353558051
1396,3025,-2,1353740152
1396,3107,1,1361636316
1396,3195,1,1360941823
1396,3235,2,1356466496
1396,3298,1,1359211609
1396,3316,1,1360818351
1396,3345,-1,1451785793
1396,3482,3,1360792221
1396,3489,1,1362180785
1396,3492,2,1360984894
1396,3722,1,1400780103
1396,3878,1,1451249289
1396,4172,1,1385314823
1396,4291,3,1403375033
1396,4304,1,1399335006
1396,5053,1,1385117950
1397,1267,1,1312661868
1399,921,1,1312754936
1400,41,1,1313392377
1400,1094,2,1315594636
1400,1383,1,1312787895
1400,1386,2,1338522006
1400,1396,1,1315595267
1400,1543,2,1335584311
1400,1810,1,1334647070
1400,1840,2,1335132375
1400,2012,1,1335755804
1400,2072,1,1342571595
1400,2085,1,1337565867
1400,2103,1,1338082402
1400,2124,1,1338518816
1400,2198,2,1342408619
1400,2243,1,1342070893
1401,468,1,1312792543
1401,905,1,1313983388
1401,1358,1,1314060785
1401,1418,1,1313125981
1402,468,1,1312794187
1402,937,1,1312988194
1402,1366,1,1312933363
1402,1383,1,1312985895
1403,57,1,1357098621
1403,540,1,1357098066
1403,905,1,1357097564
1403,1565,1,1361297750
1403,1585,1,1324875437
1403,1772,1,1330858409
1403,1810,1,1398656667
1403,2296,1,1370563208
1403,2388,2,1357097488
1403,2404,2,1375061573
1403,2642,1,1373057275
1403,3273,-10,1357538813
1403,3451,1,1398375584
1403,3598,1,1357097446
1403,3723,2,1370314514
